;linha;sistema;onibus;noturna;trilhos;metro;cptm;linha_trilho;linha1;linha2;linha3;linha4;linha5;linha6;linha7;linha8;linha9;linha10;linha11;linha12;linha13;linha14;linha15;preemb;area;area1;area2;area3;area4;area5;area6;area7;area8;
128;2007-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2007-10'],label='2007-10')
129;2008-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2008-10'],label='2008-10')
130;2008-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2008-41'],label='2008-41')
131;2009-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2009-10'],label='2009-10')
132;2010-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2010-10'],label='2010-10')
133;2010-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2010-21'],label='2010-21')
134;2011-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2011-10'],label='2011-10')
135;2012-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2012-10'],label='2012-10')
136;2013-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2013-10'],label='2013-10')
137;2014-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2014-10'],label='2014-10')
138;2016-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2016-10'],label='2016-10')
139;2017-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2017-10'],label='2017-10')
140;2018-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2018-10'],label='2018-10')
141;2019-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2019-10'],label='2019-10')
142;2020-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2020-10'],label='2020-10')
143;2021-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2021-10'],label='2021-10')
144;2022-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2022-10'],label='2022-10')
145;2022-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2022-51'],label='2022-51')
146;2023-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2023-10'],label='2023-10')
147;2024-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2024-10'],label='2024-10')
148;2025-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2025-10'],label='2025-10')
149;2026-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2026-10'],label='2026-10')
150;2028-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2028-10'],label='2028-10')
151;2029-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2029-10'],label='2029-10')
152;2030-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2030-10'],label='2030-10')
153;2031-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2031-10'],label='2031-10')
154;2032-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2032-10'],label='2032-10')
155;2033-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2033-10'],label='2033-10')
156;2041-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2041-10'],label='2041-10')
157;2058-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2058-10'],label='2058-10')
158;2059-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2059-10'],label='2059-10')
159;2060-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2060-10'],label='2060-10')
160;2076-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2076-10'],label='2076-10')
161;2079-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2079-10'],label='2079-10')
162;2080-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2080-10'],label='2080-10')
163;2088-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2088-10'],label='2088-10')
164;208M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['208M-10'],label='208M-10')
165;208V-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['208V-10'],label='208V-10')
166;209C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['209C-10'],label='209C-10')
167;209P-1;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;sns.distplot(diaLinha['209P-1'],label='209P-1')
168;209P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['209P-10'],label='209P-10')
169;2100-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2100-10'],label='2100-10')
170;2100-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2100-41'],label='2100-41')
171;2101-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2101-10'],label='2101-10')
172;2101-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2101-41'],label='2101-41')
173;2104-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2104-10'],label='2104-10')
174;2105-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2105-10'],label='2105-10')
175;211L-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['211L-10'],label='211L-10')
176;211V-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['211V-10'],label='211V-10')
177;2123-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2123-10'],label='2123-10')
178;2127-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2127-10'],label='2127-10')
179;213C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['213C-10'],label='213C-10')
180;213C-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['213C-31'],label='213C-31')
181;213E-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['213E-10'],label='213E-10')
182;2161-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2161-10'],label='2161-10')
183;2171-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2171-10'],label='2171-10')
184;2175-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2175-10'],label='2175-10')
185;2182-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['2182-10'],label='2182-10')
186;2201-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2201-10'],label='2201-10')
187;2202-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2202-10'],label='2202-10')
188;2203-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2203-10'],label='2203-10')
189;2204-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2204-10'],label='2204-10')
190;2290-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2290-10'],label='2290-10')
191;2290-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2290-21'],label='2290-21')
192;233A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['233A-10'],label='233A-10')
193;233C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['233C-10'],label='233C-10')
194;233F-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['233F-10'],label='233F-10')
195;234A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['234A-10'],label='234A-10')
196;2363-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2363-10'],label='2363-10')
197;2435-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2435-10'],label='2435-10')
198;2451-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2451-10'],label='2451-10')
199;2460-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2460-10'],label='2460-10')
200;2463-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2463-10'],label='2463-10')
201;2501-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2501-10'],label='2501-10')
202;2522-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2522-10'],label='2522-10')
203;2523-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2523-10'],label='2523-10')
204;2523-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2523-21'],label='2523-21')
205;253F-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['253F-10'],label='253F-10')
206;2551-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2551-10'],label='2551-10')
207;2552-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2552-10'],label='2552-10')
208;2552-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2552-41'],label='2552-41')
209;2582-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2582-10'],label='2582-10')
210;2582-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2582-21'],label='2582-21')
211;2583-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2583-10'],label='2583-10')
212;2590-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['2590-10'],label='2590-10')
213;2590-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;sns.distplot(diaLinha['2590-21'],label='2590-21')
214;2626-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2626-10'],label='2626-10')
215;2628-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2628-10'],label='2628-10')
216;2628-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2628-22'],label='2628-22')
217;263C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['263C-10'],label='263C-10')
218;263J-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['263J-10'],label='263J-10')
219;2666-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2666-10'],label='2666-10')
220;2666-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2666-21'],label='2666-21')
221;2678-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2678-10'],label='2678-10')
222;2678-41;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2678-41'],label='2678-41')
223;2702-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2702-10'],label='2702-10')
224;2702-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2702-21'],label='2702-21')
225;2703-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2703-10'],label='2703-10')
226;2703-21;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2703-21'],label='2703-21')
227;2703-22;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2703-22'],label='2703-22')
228;2704-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2704-10'],label='2704-10')
229;2705-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2705-10'],label='2705-10')
230;2706-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2706-10'],label='2706-10')
231;2707-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2707-10'],label='2707-10')
232;2707-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2707-31'],label='2707-31')
233;2708-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2708-10'],label='2708-10')
234;2709-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2709-10'],label='2709-10')
235;2709-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2709-31'],label='2709-31')
236;2710-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2710-10'],label='2710-10')
237;2710-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2710-31'],label='2710-31')
238;2711-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2711-10'],label='2711-10')
239;2712-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2712-10'],label='2712-10')
240;2713-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2713-10'],label='2713-10')
241;2714-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2714-10'],label='2714-10')
242;2715-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2715-10'],label='2715-10')
243;2716-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2716-10'],label='2716-10')
244;2717-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2717-10'],label='2717-10')
245;2718-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2718-10'],label='2718-10')
246;2719-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2719-10'],label='2719-10')
247;271A-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271A-10'],label='271A-10')
248;271A-51;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271A-51'],label='271A-51')
249;271C-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271C-10'],label='271C-10')
250;271F-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271F-10'],label='271F-10')
251;271M-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271M-10'],label='271M-10')
252;271P-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['271P-10'],label='271P-10')
253;2720-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2720-10'],label='2720-10')
254;2720-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2720-31'],label='2720-31')
255;2721-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2721-10'],label='2721-10')
256;2722-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2722-10'],label='2722-10')
257;2722-31;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2722-31'],label='2722-31')
258;2723-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2723-10'],label='2723-10')
259;2724-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2724-10'],label='2724-10')
260;2725-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2725-10'],label='2725-10')
261;2726-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2726-10'],label='2726-10')
262;2727-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2727-10'],label='2727-10')
263;2728-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2728-10'],label='2728-10')
264;272N-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;sns.distplot(diaLinha['272N-10'],label='272N-10')
265;2730-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2730-10'],label='2730-10')
266;2731-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;sns.distplot(diaLinha['2731-10'],label='2731-10')
267;2732-10;onibus;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;sns.distplot(diaLinha['2732-10'],label='2732-10')
